Fire_ID,Fire_Year,Fire_Start,BurnDay,sdd,tssm,avgBio,cc,age,tri,RBR_median,RBR_quant,RBR_cv,FIRE_FINAL,size_class,dc,pyroregion
SAU78_2006_1560,2006,2006-09-18,260,99,161,126.024879455566,83.2721481323242,89.3248977661133,0,188.2917043,248.2130456211,0.191344723,52,1,367.605741805381,0
SUD8_2006_1561,2006,2006-05-10,129,98,31,53.0444412231445,37.4000930786133,68.2001075744629,29.3818397521973,176.0343299,256.266062982884,0.299263328,86,1,92.1223727839875,0
NIP262_2006_1567,2006,2006-09-08,250,101,149,74.79638671875,57.9269065856934,76.0224151611328,26.8009967803955,115.8580004,200.735872252061,0.46358946,110,1,468.237522449441,1
THU113_2006_1568,2006,2006-09-08,250,100,150,56.0827941894531,38.1374168395996,79.1368560791016,2,268.5466439,448.326862689091,0.465512127,50,1,388.306233166213,1
NIP406_2006_1569,2006,2006-09-14,256,100,156,27.7389755249023,19.4858722686768,43.174015045166,40.9624061584473,187.596447,258.1177258688,0.354031473,464,1,458.370374464084,1
NIP322_2006_1573,2006,2006-09-09,251,99,152,58.1538391113281,51.425537109375,60.9998474121094,50.9026069641113,70.15435773,113.721755134155,0.473523617,71,1,406.759766927221,1
NIP391_2006_1575,2006,2006-09-15,257,99,158,103.093559265137,70.1949005126953,99.3738174438477,46.7345657348633,165.9074661,228.976438585231,0.394490153,595,2,471.137569015495,1
NIP70_2006_1583,2006,2006-07-14,194,109,85,96.1795120239258,68.9733352661133,102.498001098633,16.8341503143311,428.0911564,532.087446212855,0.341968715,636,2,200.656637211378,1
NIP257_2006_1604,2006,2006-09-08,250,105,145,81.7809143066406,60.8153228759766,80.1436233520508,25.4558849334717,138.099975,196.499468762532,0.39398396,79,1,459.653903177125,1
NIP245_2006_1605,2006,2006-09-08,250,99,151,58.6371078491211,49.7458877563477,78.4095611572266,15.4981660842896,140.0102861,193.060089529402,0.365573615,188,1,465.914128962493,1
NIP323_2006_1607,2006,2006-09-16,258,99,159,38.8509712219238,35.8728981018066,52.2906761169434,18.8667068481445,124.0313859,186.141661303954,0.466386199,1564,2,457.646877078034,1
NIP328_2006_1608,2006,2006-09-09,251,101,150,65.2501678466797,58.5117645263672,68.9649887084961,8.66747951507568,116.752253,203.328376535263,0.490831107,220,1,408.786707746928,1
NIP296_2006_1609,2006,2006-09-15,257,99,158,50.5238189697266,42.5095748901367,66.1404418945312,10.1553144454956,225.3032313,283.620216380068,0.315778464,1563,2,459.010736784742,1
THU189_2006_1610,2006,2006-09-15,257,99,158,62.2501602172852,53.0707893371582,59.7820129394531,29.0439014434814,103.266097,244.444062386658,0.632793128,445,1,449.013689638685,1
THU185_2006_1633,2006,2006-09-15,257,98,159,99.2238540649414,72.3177337646484,86.265983581543,39.3484573364258,163.66605,251.71258513058,0.483908027,1053,2,443.552041509852,1
THU144_2006_1638,2006,2006-09-17,259,102,157,62.7766189575195,60.8821716308594,65.6213150024414,18.7722511291504,229.243388,332.451345838268,0.462057173,2386,2,394.66228447861,1
THU249_2006_1639,2006,2006-09-10,252,99,153,78.8308944702148,56.7421035766602,66.2085800170898,4,283.3394978,390.273288822384,0.269373626,49,1,412.514925559924,1
THU163_2006_1640,2006,2006-09-15,257,100,157,48.6206436157227,42.8151435852051,58.7372398376465,18.4641971588135,137.2827621,217.018378346044,0.563432038,2586,2,448.602180015727,1
THU143_2006_1642,2006,2006-09-12,254,99,155,54.9178733825684,41.6935729980469,66.6502990722656,7.41626310348511,106.1819733,236.730740454035,0.623957098,2365,2,405.580232324193,1
NIP344_2006_1643,2006,2006-09-16,258,100,158,48.6215858459473,37.6838989257812,78.9874420166016,34.8410034179688,194.1019767,257.630864824452,0.3479774,753,2,460.766297355521,1
NIP226_2006_1644,2006,2006-09-08,250,110,140,75.659065246582,60.8222465515137,73.1303482055664,110.093292236328,325.3620103,409.32068541112,0.254598916,95,1,452.415973549207,1
NIP414_2006_1648,2006,2006-09-14,256,103,153,76.7361068725586,58.2923469543457,92.5655136108398,64.8777313232422,149.2642875,195.259356933164,0.338111579,1494,2,452.284729889702,1
COC8_2006_1649,2006,2006-05-10,129,107,22,72.7496337890625,59.7684211730957,79.8728713989258,5.20128583908081,261.3707704,355.742976098164,0.344917774,130,1,24.4364799499244,0
THU151_2006_1650,2006,2006-09-08,250,99,151,25.345100402832,56.5835113525391,44.3714485168457,9.28119659423828,210.5706157,330.299236707722,0.432597369,43,1,434.320490211281,1
NIP108_2006_1651,2006,2006-07-19,199,99,100,65.3649597167969,60.6371879577637,85.4665298461914,21,249.3591543,398.130593840952,0.44557932,42,1,297.002229238627,1
THU176_2006_1652,2006,2006-09-08,250,99,151,19.0141201019287,28.7009143829346,30.0087547302246,19.9852695465088,259.040892,357.991013312676,0.347253174,68,1,433.81051011034,1
THU167_2006_1653,2006,2006-09-09,251,105,146,81.0030288696289,63.4681663513184,72.9301605224609,10.6439504623413,260.2236652,475.706370181338,0.56761837,201,1,385.584781308101,1
COC9_2006_1654,2006,2006-05-10,129,107,22,70.1461334228516,58.0645751953125,61.8104248046875,9.44908046722412,288.2982219,427.434011904477,0.374625236,97,1,25.0361356094362,0
NIP411_2006_1657,2006,2006-09-13,255,97,158,75.3895492553711,53.2446784973145,96.4326934814453,29.5396575927734,143.4935056,203.570774192179,0.491639614,811,2,441.01476052273,1
NIP338_2006_1664,2006,2006-09-12,254,99,155,50.1032943725586,37.5951309204102,60.1593208312988,37.8466148376465,126.8846641,191.01927689352,0.378006816,2714,2,434.188702759116,1
SLK48_2006_1681,2006,2006-08-31,242,116,126,67.5546798706055,61.217830657959,91.6487655639648,2.12020897865295,127.8986529,404.283453425041,0.902788997,49,1,253.247098604765,1
RED44_2006_1683,2006,2006-07-13,193,100,93,44.8692436218262,39.1057510375977,70.3926315307617,16.868091583252,243.3275817,342.936869066691,0.455159485,4995,2,240.58863921983,1
NIP81_2006_1684,2006,2006-07-16,196,108,88,117.404296875,82.8785552978516,119.121353149414,12.7531843185425,253.3158635,359.500762107881,0.440714061,56,1,263.631769275092,1
COC34_2006_1686,2006,2006-08-04,215,110,105,105.316284179688,70.2681045532227,119.583831787109,3,266.0017082,515.12239269356,0.495104283,60,1,247.598653370801,0
THU133_2006_1688,2006,2006-09-11,253,103,150,103.514778137207,74.2378463745117,79.0719299316406,78.7088851928711,93.96305243,137.60068123847,0.393851906,388,1,420.097382273004,1
THU192_2006_1689,2006,2006-09-15,257,105,152,105.117797851562,76.0439300537109,79.6642837524414,47.8156051635742,92.11361295,160.144471160632,0.579822004,300,1,443.889481110148,1
DRY79_2006_1692,2006,2006-07-21,201,98,103,70.6218795776367,60.2110595703125,72.3149108886719,40.8165626525879,407.7668074,538.257798668006,0.349723935,2326,2,313.650962431595,1
SLK30_2006_1581,2006,2006-06-28,178,105,73,65.3806076049805,54.7609977722168,104.546295166016,6.16362428665161,117.591877,469.266583706393,0.864943981,550,2,161.133206746095,1
NIP365_2006_1574,2006,2006-09-15,257,99,158,102.992805480957,68.3865737915039,99.2240905761719,62.7690010070801,169.9644971,230.201565382553,0.368136287,746,2,473.144072745056,1
SLK45_2006_1599,2006,2006-07-09,189,109,80,38.6539573669434,30.9690532684326,64.7077026367188,5.89399147033691,51.64338691,265.368507440387,1.044965982,93,1,50.9733925376641,1
RED184_2006_1678,2006,2006-09-06,248,105,143,41.8155403137207,37.1669998168945,77.3966598510742,21.8016948699951,105.8090533,200.952661470404,0.555890739,936,2,334.797524320547,1
RED193_2006_1682,2006,2006-09-04,246,103,143,67.8388900756836,56.9624633789062,84.7873840332031,23.5916404724121,65.37583849,122.293290353838,0.589785993,6838,2,331.793418619702,1
NIP409_2006_1570,2006,2006-09-14,256,99,157,36.7921905517578,24.0754146575928,59.0901107788086,41.0999450683594,197.0796531,243.265005343983,0.27857703,841,2,459.893054614584,1
NIP238_2006_1571,2006,2006-09-15,257,99,158,105.375617980957,72.4764556884766,98.4604339599609,26.5757846832275,154.0587708,209.923341500772,0.345417678,163,1,469.404799860356,1
NIP426_2006_1572,2006,2006-09-08,250,101,149,99.4544296264648,67.4396896362305,94.3500137329102,29.4953460693359,310.9399345,453.311097416728,0.397844344,121,1,471.625963681897,1
RED84_2006_1576,2006,2006-08-25,236,102,134,29.4999694824219,37.4499282836914,57.4309005737305,10.1509962081909,83.55330432,156.046051768978,0.597074211,8390,2,350.211373513385,1
RED175_2006_1577,2006,2006-09-06,248,105,143,28.2900505065918,35.2824172973633,59.2852363586426,7.55100011825562,308.0450233,417.308457395119,0.310840786,493,1,363.593476141661,1
NIP189_2006_1580,2006,2006-09-02,244,106,138,66.6005477905273,50.874942779541,102.65315246582,15.0681657791138,78.59421917,162.893956757895,0.672460616,1295,2,289.03400385319,1
NIP440_2006_1601,2006,2006-09-15,257,99,158,77.6849899291992,55.5445671081543,89.4817733764648,95.2964706420898,340.5195103,426.423162131947,0.288305759,49,1,461.61132656271,1
NIP410_2006_1602,2006,2006-09-15,257,100,157,83.5263137817383,56.3335571289062,93.683837890625,56.078125,158.1384036,216.890325157181,0.454441488,1326,2,458.437094434085,1
NIP291_2006_1611,2006,2006-09-08,250,101,149,98.9261856079102,61.5658111572266,99.662353515625,21.6307735443115,322.2745953,402.363365752878,0.346634597,59,1,471.164560438228,1
NIP404_2006_1612,2006,2006-09-14,256,102,154,113.797157287598,75.6376800537109,100.582550048828,6.60820055007935,155.6317738,204.973914814694,0.294742405,82,1,458.541186425573,1
NIP400_2006_1613,2006,2006-09-08,250,102,148,106.194442749023,71.8267135620117,99.9922866821289,8.16476821899414,352.8094107,429.944171131336,0.244740337,51,1,466.608858921679,1
NIP341_2006_1614,2006,2006-09-15,257,97,160,80.839973449707,61.3309173583984,67.2542533874512,115.393188476562,122.3991859,179.373816678661,0.468309075,2010,2,454.140641860089,1
NIP402_2006_1615,2006,2006-09-09,251,100,151,90.1402587890625,67.6387481689453,105.190567016602,59.331729888916,316.8078142,375.362085120111,0.2124286,62,1,414.556373126792,1
NIP334_2006_1616,2006,2006-09-14,256,102,154,77.3015289306641,65.0978622436523,90.7503814697266,27.3225841522217,161.2720618,197.412615286421,0.218246073,155,1,459.646926506433,1
FOR52_2006_1617,2006,2006-07-07,187,93,94,78.9649429321289,64.5187149047852,68.9961051940918,22.1319332122803,122.1623868,203.387472013904,0.429438531,91,1,271.644501547933,1
FOR173_2006_1618,2006,2006-09-12,254,95,159,101.848472595215,75.0548858642578,75.6405868530273,22.7618465423584,268.0993876,463.423827511853,0.519645989,197,1,349.768171993213,1
FOR54_2006_1619,2006,2006-07-18,198,96,102,78.5568771362305,69.5561447143555,64.6122016906738,30.3841171264648,153.2178359,268.21852980397,0.494680494,909,2,301.821776369796,1
FOR57_2006_1621,2006,2006-07-18,198,94,104,96.3329467773438,72.6002807617188,71.9646987915039,37.6858825683594,161.3831213,296.689981765689,0.549476147,478,1,300.973589846408,1
FOR63_2006_1622,2006,2006-07-13,193,96,97,77.8576278686523,60.8197860717773,77.4033355712891,42.6095581054688,248.4217529,360.643845660601,0.411244988,264,1,244.828870328312,1
FOR179_2006_1623,2006,2006-09-12,254,95,159,94.3945465087891,66.7618942260742,83.1553726196289,13.6484537124634,225.0330196,425.06414997111,0.541359603,100,1,349.253928168269,1
FOR61_2006_1624,2006,2006-07-18,198,95,103,97.8392333984375,72.1087036132812,73.154296875,33.1990356445312,224.082519,401.573375353207,0.530221403,238,1,295.110291889881,1
RED163_2006_1625,2006,2006-09-12,254,115,139,47.2609443664551,47.8530693054199,88.7974319458008,12.6153030395508,66.66619454,95.3773495749317,0.355465889,836,2,327.913128493504,1
RED182_2006_1626,2006,2006-09-04,246,104,142,41.1917343139648,41.8303909301758,66.7334480285645,20.5883159637451,85.21630613,169.315393321783,0.66573441,4107,2,347.034303138664,1
RED183_2006_1627,2006,2006-09-01,243,107,136,60.0793228149414,54.7678298950195,67.2347412109375,17.450023651123,80.15790593,108.520682106778,0.251667202,186,1,342.133841098516,1
RED146_2006_1628,2006,2006-08-26,237,103,134,39.8800811767578,39.7374229431152,73.4164886474609,23.6871166229248,83.44472702,148.149940207363,0.691150904,18987,3,300.617819747247,1
RED113_2006_1629,2006,2006-08-26,237,104,133,30.4342594146729,31.7738456726074,68.4396476745605,20.4161128997803,102.3422529,159.375940006893,0.471234679,9274,2,290.143783384013,1
RED176_2006_1632,2006,2006-09-07,249,102,147,43.983024597168,44.8715286254883,68.1927299499512,15.1370849609375,67.0853635,136.624182866915,0.765384793,2265,2,363.441836278331,1
THU142_2006_1634,2006,2006-09-13,255,101,154,46.3531074523926,39.4810409545898,67.157154083252,15.2110290527344,233.9060611,357.596992019349,0.484556824,8688,2,417.391411057698,1
THU234_2006_1635,2006,2006-09-13,255,100,155,81.7579116821289,64.9360809326172,73.5717163085938,21.7127590179443,98.34771906,149.698779500656,0.424693435,117,1,431.663112236229,1
THU190_2006_1636,2006,2006-09-16,258,100,158,88.6694793701172,61.5048904418945,74.360221862793,13.1741151809692,110.6667843,173.881019136706,0.458003402,259,1,457.817765569547,1
NIP430_2006_1637,2006,2006-09-12,254,128,126,78.3264846801758,58.5736198425293,80.2547912597656,16.260814666748,342.0961626,466.424718582232,0.289297372,71,1,431.148898133626,1
NIP267_2006_1641,2006,2006-09-08,250,105,145,72.1186752319336,65.8931579589844,78.3419342041016,19.4853801727295,85.13440681,144.8713742819,0.518749714,57,1,461.411623867005,1
NIP415_2006_1645,2006,2006-09-08,250,106,144,61.9689102172852,59.945442199707,70.2667236328125,36.0938377380371,331.5465199,418.52150833029,0.288742661,100,1,459.508052926901,1
NIP428_2006_1646,2006,2006-09-16,258,99,159,61.3691787719727,52.6602935791016,65.9527397155762,17.3240756988525,144.4440487,205.368422036068,0.396826446,240,1,458.557706960259,1
THU184_2006_1647,2006,2006-09-15,257,99,158,39.1917991638184,40.1606559753418,54.6335678100586,10.9706716537476,128.9976748,177.766094502741,0.39571777,794,2,422.85188550474,1
NIP276_2006_1655,2006,2006-09-16,258,102,156,74.5570678710938,54.8409042358398,85.2268447875977,56.2660293579102,137.7097467,193.891373323645,0.39602226,170,1,475.343205416254,1
NIP413_2006_1656,2006,2006-09-14,256,99,157,50.7372512817383,33.5249710083008,74.6669692993164,49.6276588439941,154.3767108,219.006211720693,0.429650724,582,2,454.85736257473,1
NIP380_2006_1663,2006,2006-09-10,252,103,149,64.6962356567383,49.4062538146973,85.7294387817383,37.526180267334,362.2059044,453.833503237781,0.341413915,161,1,434.482349499696,1
SLK40_2006_1672,2006,2006-07-16,196,100,96,54.9032135009766,49.2802505493164,91.3192367553711,16.5826644897461,139.6802698,279.236934823261,0.515846252,68,1,201.387443708894,1
RED69_2006_1673,2006,2006-07-19,199,105,94,64.134391784668,59.577808380127,90.4374084472656,0,180.0876343,380.42933675184,0.579962969,100,1,239.026470454888,1
SLK38_2006_1674,2006,2006-08-03,214,107,107,48.4636573791504,37.4965209960938,84.9612579345703,7.36619853973389,63.4459044,363.363094230775,1.137004852,3000,2,192.136331293562,1
SLK42_2006_1675,2006,2006-07-15,195,106,89,48.9388542175293,41.8292274475098,90.9729080200195,2,30.0003444,64.6591404758314,0.874356091,40,1,159.610918958462,1
RED188_2006_1676,2006,2006-09-01,243,104,139,49.3714752197266,47.6337432861328,72.3346252441406,20.7894420623779,167.3888081,246.420867366237,0.334141552,366,1,327.071327418249,1
RED186_2006_1677,2006,2006-07-06,186,105,81,54.902717590332,50.4919929504395,70.8781585693359,19.8260135650635,113.6482601,241.729747771528,0.611709893,5039,2,176.751085411558,1
RED16_2006_1679,2006,2006-07-07,187,103,84,33.8750648498535,30.4030342102051,62.9004440307617,16.3787727355957,223.8602174,334.614283176098,0.463671565,794,2,151.071212680094,1
RED192_2006_1680,2006,2006-09-05,247,101,146,30.3290481567383,44.440372467041,49.4603309631348,5.03255367279053,115.38169,167.111696865496,0.309729159,400,1,351.99278712184,1
THU154_2006_1687,2006,2006-09-11,253,107,146,99.8085632324219,70.1430358886719,90.583251953125,47.3975982666016,95.60007978,140.321944161953,0.462646544,930,2,419.78037307196,1
THU232_2006_1690,2006,2006-09-09,251,105,146,93.3345718383789,69.9381713867188,81.5349884033203,62.5876655578613,136.9552784,208.24212521962,0.442331314,2858,2,411.798792329117,1
RED68_2003_1428,2003,2003-06-23,173,108,65,53.2115478515625,50.4613952636719,55.5776748657227,10.7705116271973,178.786883,330.182638462397,0.591788173,92,1,202.127773742896,1
WAW13_2003_1409,2003,2003-06-15,165,115,50,70.3482131958008,51.9107246398926,80.0186386108398,29.9077301025391,267.0562157,375.97634532383597,0.423037231,26441,3,191.23752657399,1
DRY57_2003_1410,2003,2003-06-21,171,93,78,67.7519912719727,60.2738647460938,63.8887710571289,19.0101623535156,395.4260663,539.292473780095,0.400014162,896,2,247.60914319,1
SLK58_2003_1412,2003,2003-06-21,171,111,60,82.9887847900391,60.2226486206055,94.0567245483398,13.2064237594604,340.9510978,570.664002545197,0.633963168,32592,3,219.568990358485,1
NIP58_2003_1421,2003,2003-06-22,172,114,58,77.3956604003906,69.3851318359375,82.1611709594727,10.2852935791016,370.020345,489.200747987349,0.316966295,807,2,226.243071553624,1
KEN110_2003_1423,2003,2003-08-19,230,81,149,62.3498077392578,52.1711235046387,66.8829803466797,24.3041858673096,252.382523,334.169650857846,0.365348995,471,1,319.939018838874,1
DRY58_2003_1441,2003,2003-06-19,169,89,80,72.0473556518555,56.6502723693848,67.1446380615234,19.6660213470459,289.7328922,406.760387982284,0.410295427,80,1,233.992337204657,1
SLK57_2003_1479,2003,2003-06-21,171,110,61,89.8035354614258,67.0212173461914,100.235748291016,17.3643989562988,371.9428332,582.468165831118,0.603333592,31477,3,225.494821973526,1
NIP17_2003_1485,2003,2003-05-26,145,114,31,94.1498031616211,71.2081832885742,108.052619934082,7.88312244415283,326.4348506,454.651683877079,0.47122997,214,1,83.9572461370981,1
NIP40_2007_1564,2007,2007-06-13,163,105,58,27.9070243835449,19.6329174041748,84.6329803466797,4.76257467269897,86.20484518,286.191428556808,0.989419818,55,1,48.8560519261313,1
KEN41_2007_1566,2007,2007-08-03,214,102,112,58.6764526367188,47.4532318115234,76.449462890625,16.0217819213867,308.7026117,500.871432224257,0.450557798,165,1,163.309651644085,1
THU36_2007_1584,2007,2007-05-09,128,99,29,44.7071800231934,49.1897659301758,49.5763053894043,15.2706689834595,216.9263345,299.781645166534,0.476324201,44,1,133.40360261564,1
SUD46_2007_1586,2007,2007-05-20,139,94,45,70.7498931884766,54.1416320800781,83.5306930541992,25.4559059143066,319.7545396,495.424494546557,0.586546481,525,2,103.537385998556,0
SAU13_2007_1587,2007,2007-05-15,134,96,38,96.9067153930664,64.8409652709961,86.3479232788086,62.0445289611816,256.6525075,387.754392550514,0.406342417,1555,2,91.9599162257367,0
RED11_2007_1562,2007,2007-06-12,162,117,45,34.5984802246094,36.2716102600098,71.5570297241211,7.07613658905029,206.9802741,418.662267879817,0.624448419,1400,2,75.8195587181905,1
TIM3_2007_1585,2007,2007-05-24,143,109,34,72.1528549194336,44.109016418457,102.621734619141,1.46219515800476,117.4509002,208.815188256659,0.599996388,58,1,106.487748599558,0
PEM2_2007_1588,2007,2007-05-09,128,72,56,91.5924072265625,53.6163520812988,72.5685806274414,34.2831420898438,24.95378167,81.7439311199655,1.128635526,250,1,59.7335238254829,0
THU19_2016_2001,2016,2016-05-23,143,103,40,59.3987617492676,65.9303741455078,62.0529747009277,12.6222553253174,383.8761363,538.129670176884,0.431860238,868,2,108.534409121893,1
NOR32_2016_2002,2016,2016-08-02,214,115,99,83.9672393798828,59.0363502502441,77.6148910522461,30.9925727844238,243.441885,403.28166981314,0.552975655,61,1,258.877436909099,0
NIP12_2016_2003,2016,2016-05-24,144,105,39,63.7514457702637,50.9093055725098,93.6754913330078,6.41240835189819,217.8440577,483.427463435261,0.702774167,286,1,98.2377192486352,1
HEA4_2016_2004,2016,2016-05-24,144,105,39,71.1298828125,65.8075256347656,67.4445533752441,5.20877313613892,173.6137494,402.058240159214,0.653280199,475,1,69.7223212954341,0
RED3_2016_2005,2016,2016-05-07,127,105,22,41.9941482543945,41.6601676940918,61.2048416137695,14.098105430603,252.016215,376.158478006953,0.482942849,74334,3,64.2105311679317,1
SUD35_2016_2006,2016,2016-06-21,172,104,68,79.3637466430664,51.3490943908691,82.1951446533203,6.42306089401245,79.48527934,228.835285171174,0.813419878,85,1,220.004223090208,0
WAW7_2016_2010,2016,2016-05-24,144,104,40,90.0579833984375,68.2709274291992,82.5601959228516,32.6312408447266,225.6953504,411.145130466432,0.601786494,294,1,91.6720894924097,0
HEA5_2016_2011,2016,2016-05-26,146,105,41,96.0274505615234,74.7847518920898,104.080207824707,6.04948949813843,246.5146893,490.524278009811,0.692763031,2574,2,85.737732788329,0
SLK6_2016_2012,2016,2016-05-23,143,113,30,35.4918823242188,35.3859901428223,71.7481231689453,8.30984020233154,234.5767624,424.748241194317,0.802690923,56,1,57.6177432517274,1
KEN18_2016_2014,2016,2016-05-09,129,89,40,56.4501152038574,50.4835624694824,64.7320175170898,15.0899791717529,243.7508206,321.15270644792,0.325666308,1885,2,96.7447761849585,1
APK20_2016_2015,2016,2016-08-10,222,91,131,109.664848327637,60.6946220397949,81.6519393920898,40.6679534912109,170.1079453,320.20312624238,0.489493012,48,1,282.015376084206,0
NIP15_2016_2013,2016,2016-05-24,144,112,32,71.3239059448242,58.7977180480957,96.2695617675781,5.93815565109253,369.6505892,529.929878364036,0.409474909,147,1,61.9344924949304,1
SLK29_2016_2007,2016,2016-07-18,199,110,89,87.154182434082,72.932373046875,92.6162185668945,8.44845771789551,348.0858091,556.513668860565,0.51175791,157,1,194.923637353098,1
NIP23_2016_2022,2016,2016-07-11,192,107,85,80.0508422851562,63.4092292785645,100.494972229004,10.1154375076294,232.8323525,516.903845792198,0.651846051,932,2,205.720039680758,1
RED14_2019_2176,2019,2019-05-31,150,107,43,79.3371047973633,64.7204666137695,80.1773147583008,21.7302646636963,259.1133466,465.355503578256,0.53573966,3835,2,461.343016889188,1
SLK38_2019_2167,2019,2019-07-29,209,113,96,44.3740539550781,38.0280685424805,88.7998962402344,6.50397682189941,316.7906403,524.932978370908,0.53042531,408,1,576.638515874606,1
SLK33_2019_2168,2019,2019-07-29,209,111,98,35.2899856567383,31.3549575805664,86.8569030761719,8.28109169006348,240.3524622,502.216274507753,0.783772886,989,2,571.557556639239,1
SLK39_2019_2170,2019,2019-07-28,208,124,84,68.0195846557617,54.396110534668,100.095985412598,6.26593160629272,338.9933489,534.029029670492,0.405319273,109,1,786.25643949109,1
SLK37_2019_2175,2019,2019-07-29,209,111,98,55.4706916809082,48.3355445861816,84.9287948608398,5.57948446273804,367.5448404,556.339463466949,0.647476614,333,1,572.254081285002,1
NIP11_2019_2179,2019,2019-07-19,199,98,101,88.8317794799805,71.5660858154297,82.6241683959961,24.5474815368652,249.4154085,440.590929585985,0.557798684,95,1,343.294887444903,1
SLK41_2019_2183,2019,2019-07-29,209,118,91,40.9919662475586,30.6916790008545,82.9062347412109,2,375.9717045,525.362945022302,0.428392857,85,1,788.9082294043,1
SLK31_2019_2184,2019,2019-07-15,195,115,80,40.2548942565918,34.1761131286621,84.1165771484375,7.09853887557983,147.1775591,310.346053689807,0.600833118,75,1,7.46553511022523,1
RED60_2019_2190,2019,2019-07-29,209,114,95,70.8752365112305,55.4595642089844,75.8803558349609,16.4886817932129,66.49648577,131.983734768921,0.643627167,135,1,788.624704633712,1
NIP95_2017_2114,2017,2017-08-12,223,131,92,74.4561080932617,51.7187271118164,100.920501708984,8.36978530883789,386.1036913,568.771663396654,0.366425723,214,1,305.140591983028,1
RED31_2013_1862,2013,2013-07-04,184,122,62,78.6433486938477,56.4949607849121,83.6165161132812,16.46923828125,395.7055674,564.233986327265,0.464811623,16302,3,164.538050422812,1
NIP40_2013_1870,2013,2013-07-02,182,139,43,66.4579315185547,44.1040840148926,102.214805603027,7.05035305023193,430.4756648,569.138339679363,0.403843433,62,1,184.417800123017,1
THU16_2013_1877,2013,2013-06-08,158,125,33,44.532413482666,34.4392776489258,83.5660858154297,5.25943565368652,447.4109773,529.873026206544,0.271431655,80,1,50.6371004241386,1
SLK25_2013_1861,2013,2013-06-10,160,130,30,37.2192268371582,30.9987640380859,81.7718124389648,7.29605293273926,315.1066626,545.667926409856,0.639622092,1182,2,129.6751778605,1
SLK18_2013_1878,2013,2013-06-09,159,139,20,51.1358985900879,36.3897895812988,80.1066131591797,4.40706872940063,479.6710886,599.39806867334,0.36199984,125,1,120.475792265573,1
NIP11_2013_1886,2013,2013-05-29,148,130,18,27.9112892150879,25.184061050415,61.8628959655762,10.2717943191528,289.8148984,522.47917256767,0.56758976,207,1,19.3651589450317,1
RED24_2013_1892,2013,2013-07-03,183,123,60,46.4313812255859,36.0202598571777,73.9601974487305,14.0229387283325,247.0250696,378.873984873854,0.449983954,304,1,151.459175039887,1
SLK24_2013_1895,2013,2013-06-10,160,132,28,37.2109603881836,30.4755611419678,65.9249572753906,5.80369901657104,229.0725056,505.261168255814,0.730640888,490,1,131.639645738177,1
NIP48_2013_1860,2013,2013-07-12,192,122,70,30.812873840332,25.908805847168,69.5928573608398,5.04001092910767,249.7041037,495.796543312635,0.620930851,356,1,231.981309829833,1
SLK45_2013_1863,2013,2013-07-13,193,132,61,35.6404609680176,32.1046829223633,67.6436233520508,2.71115040779114,326.5346948,546.908851273029,0.5916152,115,1,276.155818235062,1
NIP44_2013_1864,2013,2013-07-06,186,116,70,45.4073448181152,39.7614517211914,85.8434143066406,4.51408386230469,203.0915762,487.491037891097,0.763529956,315,1,134.73136959234,1
RED32_2013_1865,2013,2013-07-04,184,123,61,67.3806304931641,49.6349067687988,81.0879364013672,10.4278631210327,333.4603894,542.466203286705,0.493596822,2308,2,165.369330951449,1
NIP50_2013_1866,2013,2013-07-08,188,132,56,8.88993167877197,3.17401456832886,30.1679458618164,5.08666276931763,197.1334674,399.588687996272,0.547961354,145,1,257.716999224211,1
NIP45_2013_1867,2013,2013-06-20,170,119,51,50.8655700683594,45.7320365905762,90.4336776733398,4.61077976226807,51.03981681,375.991974691499,1.223944545,800,2,91.7971422743834,1
NIP43_2013_1868,2013,2013-07-04,184,125,59,44.6010475158691,37.2036285400391,76.067756652832,7.70360660552979,363.6201285,555.011417781818,0.525326669,2490,2,185.421071569609,1
SLK27_2013_1869,2013,2013-06-09,159,134,25,47.4966125488281,35.8879661560059,77.61328125,6.29755210876465,145.5530673,429.24322326118,0.962175906,86,1,122.022101085456,1
SLK19_2013_1871,2013,2013-06-08,158,125,33,41.6323127746582,36.4072685241699,71.3701019287109,3.45559215545654,41.72194262,161.641677387464,1.425352216,109,1,74.1364814240738,1
NIP53_2013_1872,2013,2013-07-02,182,119,63,30.8333797454834,23.8079280853271,73.5154266357422,1.16295278072357,232.7572933,413.648183730542,0.534254432,98,1,173.922167320137,1
SLK16_2013_1873,2013,2013-06-10,160,129,31,49.257884979248,44.3320693969727,81.1963882446289,4.23850965499878,261.2576681,530.921250472455,0.700868845,474,1,130.71677805362,1
NIP51_2013_1874,2013,2013-07-07,187,129,58,19.6240406036377,16.1461544036865,42.8963165283203,3.20456624031067,208.1711062,473.343844216543,0.694839358,680,2,233.124995094589,1
SLK35_2013_1875,2013,2013-07-04,184,125,59,79.3176116943359,71.0462646484375,81.0875015258789,4.76307153701782,73.52910892,328.233203430935,1.033174157,314,1,195.397764005939,1
NIP19_2013_1876,2013,2013-07-05,185,133,52,62.3930206298828,49.1179847717285,90.6565399169922,8.297043800354,333.2560396,562.93646565248,0.602469385,2968,2,207.178429043724,1
NIP21_2013_1879,2013,2013-06-02,152,125,27,99.6204681396484,69.443489074707,105.567497253418,6.87154769897461,150.16308,357.512727670945,0.674300671,46,1,59.8303515520319,1
